239.5052 	EXP 	stroop_stim: autoDraw = False
240.0052 	EXP 	stroop_stim: autoDraw = False
240.0052 	EXP 	text: autoDraw = True
240.9947 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'word': 'red', 'color': 'yellow', 'condition': 'incongruent', 'correct_key': 'y', 'condition_tag': 'STROOP_INCONG', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
241.0202 	EXP 	text: autoDraw = False
241.0202 	EXP 	text: autoDraw = False
241.0202 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
241.0202 	EXP 	stroop_stim: height = np.float64(0.05)
241.0202 	EXP 	stroop_stim: height = np.float64(0.05)
241.0202 	EXP 	stroop_stim: height = np.float64(0.05)
241.0202 	EXP 	stroop_stim: text = 'red'
241.5055 	INFO 	Keyboard events cleared
241.5053 	EXP 	stroop_stim: autoDraw = True
242.5043 	EXP 	stroop_stim: autoDraw = False
243.0052 	EXP 	stroop_stim: autoDraw = False
243.0052 	EXP 	text: autoDraw = True
243.9946 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'word': 'red', 'color': 'red', 'condition': 'congruent', 'correct_key': 'r', 'condition_tag': 'STROOP_CONG', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
244.0052 	EXP 	text: autoDraw = False
244.0052 	EXP 	text: autoDraw = False
244.0052 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
244.0052 	EXP 	stroop_stim: text = 'red'
244.5045 	INFO 	Keyboard events cleared
244.5043 	EXP 	stroop_stim: autoDraw = True
245.5042 	EXP 	stroop_stim: autoDraw = False
246.0050 	EXP 	stroop_stim: autoDraw = False
246.0050 	EXP 	text: autoDraw = True
246.9943 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'word': 'blue', 'color': 'green', 'condition': 'incongruent', 'correct_key': 'g', 'condition_tag': 'STROOP_INCONG', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
247.0200 	EXP 	text: autoDraw = False
247.0200 	EXP 	text: autoDraw = False
247.0200 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
247.0200 	EXP 	stroop_stim: height = np.float64(0.05)
247.0200 	EXP 	stroop_stim: height = np.float64(0.05)
247.0200 	EXP 	stroop_stim: height = np.float64(0.05)
247.0200 	EXP 	stroop_stim: text = 'blue'
247.5053 	INFO 	Keyboard events cleared
247.5051 	EXP 	stroop_stim: autoDraw = True
248.5043 	EXP 	stroop_stim: autoDraw = False
249.0049 	EXP 	stroop_stim: autoDraw = False
249.0049 	EXP 	text: autoDraw = True
249.9942 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
250.0201 	EXP 	text: autoDraw = False
250.0201 	EXP 	text: autoDraw = False
250.0201 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
250.0201 	EXP 	stroop_stim: height = np.float64(0.05)
250.0201 	EXP 	stroop_stim: height = np.float64(0.05)
250.0201 	EXP 	stroop_stim: height = np.float64(0.05)
250.0201 	EXP 	stroop_stim: text = 'yellow'
250.5053 	INFO 	Keyboard events cleared
250.5050 	EXP 	stroop_stim: autoDraw = True
251.5044 	EXP 	stroop_stim: autoDraw = False
252.0215 	EXP 	stroop_stim: autoDraw = False
252.0215 	EXP 	text: autoDraw = True
253.0102 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'word': 'blue', 'color': 'yellow', 'condition': 'incongruent', 'correct_key': 'y', 'condition_tag': 'STROOP_INCONG', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
253.0355 	EXP 	text: autoDraw = False
253.0355 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
253.0355 	EXP 	stroop_stim: height = np.float64(0.05)
253.0355 	EXP 	stroop_stim: height = np.float64(0.05)
253.0355 	EXP 	stroop_stim: height = np.float64(0.05)
253.0355 	EXP 	stroop_stim: text = 'blue'
253.5048 	INFO 	Keyboard events cleared
253.5046 	EXP 	stroop_stim: autoDraw = True
254.5044 	EXP 	stroop_stim: autoDraw = False
255.0048 	EXP 	stroop_stim: autoDraw = False
255.0048 	EXP 	text: autoDraw = True
